1995-05-02T00:00:00, BUY EXECUTED, 2.23
1995-05-02T00:00:00, Close, 2.21
1995-05-03T00:00:00, Close, 2.33
1995-05-04T00:00:00, Close, 2.28
1995-05-05T00:00:00, Close, 2.27
1995-05-08T00:00:00, Close, 2.29
1995-05-09T00:00:00, Close, 2.30
1995-05-09T00:00:00, Lower Low Price Channel, 2.30
1995-05-10T00:00:00, SELL EXECUTED, 2.31
1995-05-10T00:00:00, Close, 2.31
1995-05-11T00:00:00, Close, 2.38
1995-05-12T00:00:00, Close, 2.41
1995-05-15T00:00:00, Close, 2.51
1995-05-16T00:00:00, Close, 2.54
1995-05-17T00:00:00, Close, 2.56
1995-05-18T00:00:00, Close, 2.47
1995-05-19T00:00:00, Close, 2.52
1995-05-22T00:00:00, Close, 2.49
1995-05-23T00:00:00, Close, 2.58
1995-05-24T00:00:00, Close, 2.79
1995-05-25T00:00:00, Close, 2.74
1995-05-26T00:00:00, Close, 2.68
1995-05-26T00:00:00, Higher High Price Channel, 2.68
1995-05-30T00:00:00, BUY EXECUTED, 2.69
1995-05-30T00:00:00, Close, 2.54
1995-05-31T00:00:00, Close, 2.57
1995-06-01T00:00:00, Close, 2.64
1995-06-02T00:00:00, Close, 2.67
1995-06-05T00:00:00, Close, 2.64
1995-06-06T00:00:00, Close, 2.57
1995-06-06T00:00:00, Lower Low Price Channel, 2.57
1995-06-07T00:00:00, SELL EXECUTED, 2.59
1995-06-07T00:00:00, Close, 2.61
1995-06-08T00:00:00, Close, 2.64
1995-06-09T00:00:00, Close, 2.72
1995-06-12T00:00:00, Close, 2.76
1995-06-13T00:00:00, Close, 2.77
1995-06-14T00:00:00, Close, 2.77
1995-06-15T00:00:00, Close, 2.77
1995-06-16T00:00:00, Close, 2.79
1995-06-19T00:00:00, Close, 2.86
1995-06-20T00:00:00, Close, 2.89
1995-06-21T00:00:00, Close, 2.88
1995-06-22T00:00:00, Close, 2.97
1995-06-23T00:00:00, Close, 2.91
1995-06-26T00:00:00, Close, 2.82
1995-06-26T00:00:00, Higher High Price Channel, 2.82
1995-06-27T00:00:00, BUY EXECUTED, 2.81
1995-06-27T00:00:00, Close, 2.80
1995-06-28T00:00:00, Close, 2.79
1995-06-29T00:00:00, Close, 2.86
1995-06-30T00:00:00, Close, 2.86
1995-07-03T00:00:00, Close, 2.90
1995-07-05T00:00:00, Close, 2.87
1995-07-05T00:00:00, Lower Low Price Channel, 2.87
1995-07-06T00:00:00, SELL EXECUTED, 2.88
1995-07-06T00:00:00, Close, 2.92
1995-07-07T00:00:00, Close, 2.99
1995-07-10T00:00:00, Close, 3.02
1995-07-11T00:00:00, Close, 2.89
1995-07-12T00:00:00, Close, 3.03
1995-07-13T00:00:00, Close, 3.02
1995-07-14T00:00:00, Close, 3.02
1995-07-17T00:00:00, Close, 3.13
1995-07-18T00:00:00, Close, 2.97
1995-07-19T00:00:00, Close, 2.83
1995-07-19T00:00:00, Higher High Price Channel, 2.83
1995-07-20T00:00:00, BUY EXECUTED, 2.83
1995-07-20T00:00:00, Close, 2.84
1995-07-21T00:00:00, Close, 2.85
1995-07-24T00:00:00, Close, 2.90
1995-07-25T00:00:00, Close, 2.98
1995-07-26T00:00:00, Close, 3.13
1995-07-27T00:00:00, Close, 3.21
1995-07-27T00:00:00, Lower Low Price Channel, 3.21
1995-07-28T00:00:00, SELL EXECUTED, 3.20
1995-07-28T00:00:00, Close, 3.12
1995-07-31T00:00:00, Close, 3.10
1995-07-31T00:00:00, Higher High Price Channel, 3.10
1995-08-01T00:00:00, BUY EXECUTED, 3.11
1995-08-01T00:00:00, Close, 3.01
1995-08-02T00:00:00, Close, 2.94
1995-08-03T00:00:00, Close, 2.91
1995-08-04T00:00:00, Close, 2.99
1995-08-07T00:00:00, Close, 2.99
1995-08-08T00:00:00, Close, 2.96
1995-08-08T00:00:00, Lower Low Price Channel, 2.96
1995-08-09T00:00:00, SELL EXECUTED, 3.01
1995-08-09T00:00:00, Close, 3.04
1995-08-10T00:00:00, Close, 3.06
1995-08-11T00:00:00, Close, 3.03
1995-08-14T00:00:00, Close, 3.10
1995-08-15T00:00:00, Close, 3.08
1995-08-16T00:00:00, Close, 3.17
1995-08-17T00:00:00, Close, 3.20
1995-08-18T00:00:00, Close, 3.20
1995-08-21T00:00:00, Close, 3.13
1995-08-22T00:00:00, Close, 3.17
1995-08-23T00:00:00, Close, 3.18
1995-08-24T00:00:00, Close, 3.15
1995-08-25T00:00:00, Close, 3.17
1995-08-28T00:00:00, Close, 3.07
1995-08-29T00:00:00, Close, 3.01
1995-08-29T00:00:00, Higher High Price Channel, 3.01
1995-08-30T00:00:00, BUY EXECUTED, 3.02
1995-08-30T00:00:00, Close, 2.95
1995-08-31T00:00:00, Close, 2.97
1995-09-01T00:00:00, Close, 2.91
1995-09-05T00:00:00, Close, 3.28
1995-09-06T00:00:00, Close, 3.22
1995-09-07T00:00:00, Close, 3.25
1995-09-07T00:00:00, Lower Low Price Channel, 3.25
1995-09-08T00:00:00, SELL EXECUTED, 3.25
1995-09-08T00:00:00, Close, 3.25
1995-09-11T00:00:00, Close, 3.35
1995-09-12T00:00:00, Close, 3.32
1995-09-13T00:00:00, Close, 3.41
1995-09-14T00:00:00, Close, 3.32
1995-09-15T00:00:00, Close, 2.79
1995-09-15T00:00:00, Higher High Price Channel, 2.79
1995-09-18T00:00:00, BUY EXECUTED, 2.85
1995-09-18T00:00:00, Close, 2.94
1995-09-19T00:00:00, Close, 2.97
1995-09-20T00:00:00, Close, 2.95
1995-09-21T00:00:00, Close, 2.88
1995-09-22T00:00:00, Close, 2.92
1995-09-25T00:00:00, Close, 2.90
1995-09-25T00:00:00, Lower Low Price Channel, 2.90
1995-09-26T00:00:00, SELL EXECUTED, 2.94
1995-09-26T00:00:00, Close, 2.84
1995-09-26T00:00:00, Higher High Price Channel, 2.84
1995-09-27T00:00:00, BUY EXECUTED, 2.81
1995-09-27T00:00:00, Close, 2.86
1995-09-28T00:00:00, Close, 2.91
1995-09-29T00:00:00, Close, 2.84
1995-10-02T00:00:00, Close, 2.79
1995-10-03T00:00:00, Close, 2.86
1995-10-04T00:00:00, Close, 2.81
1995-10-04T00:00:00, Lower Low Price Channel, 2.81
1995-10-05T00:00:00, SELL EXECUTED, 2.81
1995-10-05T00:00:00, Close, 2.85
1995-10-06T00:00:00, Close, 2.80
1995-10-09T00:00:00, Close, 2.73
1995-10-09T00:00:00, Higher High Price Channel, 2.73
1995-10-10T00:00:00, BUY EXECUTED, 2.69
1995-10-10T00:00:00, Close, 2.74
1995-10-11T00:00:00, Close, 2.85
1995-10-12T00:00:00, Close, 2.95
1995-10-13T00:00:00, Close, 2.93
1995-10-16T00:00:00, Close, 2.96
1995-10-17T00:00:00, Close, 3.02
1995-10-17T00:00:00, Lower Low Price Channel, 3.02
1995-10-18T00:00:00, SELL EXECUTED, 3.06
1995-10-18T00:00:00, Close, 3.19
1995-10-19T00:00:00, Close, 3.28
1995-10-20T00:00:00, Close, 3.16
1995-10-23T00:00:00, Close, 3.17
1995-10-24T00:00:00, Close, 3.22
1995-10-25T00:00:00, Close, 3.19
1995-10-26T00:00:00, Close, 3.14
1995-10-26T00:00:00, Higher High Price Channel, 3.14
1995-10-27T00:00:00, BUY EXECUTED, 3.12
1995-10-27T00:00:00, Close, 3.20
1995-10-30T00:00:00, Close, 3.27
1995-10-31T00:00:00, Close, 3.23
1995-11-01T00:00:00, Close, 3.27
1995-11-02T00:00:00, Close, 3.40
1995-11-03T00:00:00, Close, 3.43
1995-11-03T00:00:00, Lower Low Price Channel, 3.43
1995-11-06T00:00:00, SELL EXECUTED, 3.40
1995-11-06T00:00:00, Close, 3.34
1995-11-07T00:00:00, Close, 3.27
1995-11-07T00:00:00, Higher High Price Channel, 3.27
1995-11-08T00:00:00, BUY EXECUTED, 3.30
1995-11-08T00:00:00, Close, 3.31
1995-11-09T00:00:00, Close, 3.49
1995-11-10T00:00:00, Close, 3.49
1995-11-13T00:00:00, Close, 3.41
1995-11-14T00:00:00, Close, 3.38
1995-11-15T00:00:00, Close, 3.47
1995-11-15T00:00:00, Lower Low Price Channel, 3.47
1995-11-16T00:00:00, SELL EXECUTED, 3.46
1995-11-16T00:00:00, Close, 3.52
1995-11-17T00:00:00, Close, 3.56
1995-11-20T00:00:00, Close, 3.37
1995-11-21T00:00:00, Close, 3.40
1995-11-22T00:00:00, Close, 3.32
1995-11-24T00:00:00, Close, 3.34
1995-11-27T00:00:00, Close, 3.37
1995-11-28T00:00:00, Close, 3.48
1995-11-29T00:00:00, Close, 3.46
1995-11-30T00:00:00, Close, 3.36
1995-11-30T00:00:00, Higher High Price Channel, 3.36
1995-12-01T00:00:00, BUY EXECUTED, 3.37
1995-12-01T00:00:00, Close, 3.31
1995-12-04T00:00:00, Close, 3.37
1995-12-05T00:00:00, Close, 3.33
1995-12-06T00:00:00, Close, 3.24
1995-12-07T00:00:00, Close, 3.28
1995-12-08T00:00:00, Close, 3.45
1995-12-08T00:00:00, Lower Low Price Channel, 3.45
1995-12-11T00:00:00, SELL EXECUTED, 3.51
1995-12-11T00:00:00, Close, 3.44
1995-12-12T00:00:00, Close, 3.30
1995-12-12T00:00:00, Higher High Price Channel, 3.30
1995-12-13T00:00:00, BUY EXECUTED, 3.29
1995-12-13T00:00:00, Close, 3.20
1995-12-14T00:00:00, Close, 3.10
1995-12-15T00:00:00, Close, 3.21
1995-12-18T00:00:00, Close, 3.06
1995-12-19T00:00:00, Close, 3.31
1995-12-20T00:00:00, Close, 3.19
1995-12-20T00:00:00, Lower Low Price Channel, 3.19
1995-12-21T00:00:00, SELL EXECUTED, 3.20
1995-12-21T00:00:00, Close, 3.17
1995-12-21T00:00:00, Higher High Price Channel, 3.17
1995-12-22T00:00:00, BUY EXECUTED, 3.17
1995-12-22T00:00:00, Close, 3.28
1995-12-26T00:00:00, Close, 3.29
1995-12-27T00:00:00, Close, 3.22
1995-12-28T00:00:00, Close, 3.14
1995-12-29T00:00:00, Close, 3.14
1996-01-02T00:00:00, Close, 3.20
1996-01-02T00:00:00, Lower Low Price Channel, 3.20
1996-01-03T00:00:00, SELL EXECUTED, 3.15
1996-01-03T00:00:00, Close, 3.06
1996-01-04T00:00:00, Close, 3.02
1996-01-04T00:00:00, Higher High Price Channel, 3.02
1996-01-05T00:00:00, BUY EXECUTED, 2.97
1996-01-05T00:00:00, Close, 3.18
1996-01-08T00:00:00, Close, 3.13
1996-01-09T00:00:00, Close, 2.98
1996-01-10T00:00:00, Close, 3.04
1996-01-11T00:00:00, Close, 3.10
1996-01-12T00:00:00, Close, 3.16
1996-01-12T00:00:00, Lower Low Price Channel, 3.16
1996-01-15T00:00:00, SELL EXECUTED, 3.18
1996-01-15T00:00:00, Close, 2.96
1996-01-16T00:00:00, Close, 3.09
1996-01-17T00:00:00, Close, 3.17
1996-01-18T00:00:00, Close, 3.30
1996-01-19T00:00:00, Close, 3.37
1996-01-22T00:00:00, Close, 3.41
1996-01-23T00:00:00, Close, 3.43
1996-01-24T00:00:00, Close, 3.64
1996-01-25T00:00:00, Close, 3.54
1996-01-26T00:00:00, Close, 3.51
1996-01-26T00:00:00, Higher High Price Channel, 3.51
1996-01-29T00:00:00, BUY EXECUTED, 3.52
1996-01-29T00:00:00, Close, 3.49
1996-01-30T00:00:00, Close, 3.51
1996-01-31T00:00:00, Close, 3.54
1996-02-01T00:00:00, Close, 3.53
1996-02-02T00:00:00, Close, 3.65
1996-02-05T00:00:00, Close, 3.76
1996-02-05T00:00:00, Lower Low Price Channel, 3.76
1996-02-06T00:00:00, SELL EXECUTED, 3.77
1996-02-06T00:00:00, Close, 3.71
1996-02-07T00:00:00, Close, 3.62
1996-02-07T00:00:00, Higher High Price Channel, 3.62
1996-02-08T00:00:00, BUY EXECUTED, 3.61
1996-02-08T00:00:00, Close, 3.72
1996-02-09T00:00:00, Close, 3.64
1996-02-12T00:00:00, Close, 3.70
1996-02-13T00:00:00, Close, 3.72
1996-02-14T00:00:00, Close, 3.79
1996-02-15T00:00:00, Close, 3.92
1996-02-15T00:00:00, Lower Low Price Channel, 3.92
1996-02-16T00:00:00, SELL EXECUTED, 3.91
1996-02-16T00:00:00, Close, 3.89
1996-02-20T00:00:00, Close, 3.84
1996-02-20T00:00:00, Higher High Price Channel, 3.84
1996-02-21T00:00:00, BUY EXECUTED, 3.87
1996-02-21T00:00:00, Close, 3.93
1996-02-22T00:00:00, Close, 4.01
1996-02-23T00:00:00, Close, 3.97
1996-02-26T00:00:00, Close, 4.02
1996-02-27T00:00:00, Close, 3.92
1996-02-28T00:00:00, Close, 3.91
1996-02-28T00:00:00, Lower Low Price Channel, 3.91
1996-02-29T00:00:00, SELL EXECUTED, 3.85
1996-02-29T00:00:00, Close, 3.85
1996-02-29T00:00:00, Higher High Price Channel, 3.85
1996-03-01T00:00:00, BUY EXECUTED, 3.86
1996-03-01T00:00:00, Close, 3.64
1996-03-04T00:00:00, Close, 3.58
1996-03-05T00:00:00, Close, 3.83
1996-03-06T00:00:00, Close, 3.68
1996-03-07T00:00:00, Close, 3.69
1996-03-08T00:00:00, Close, 3.48
1996-03-08T00:00:00, Lower Low Price Channel, 3.48
1996-03-11T00:00:00, SELL EXECUTED, 3.56
1996-03-11T00:00:00, Close, 3.69
1996-03-12T00:00:00, Close, 3.57
1996-03-13T00:00:00, Close, 3.68
1996-03-14T00:00:00, Close, 3.56
1996-03-15T00:00:00, Close, 3.62
1996-03-18T00:00:00, Close, 3.72
1996-03-19T00:00:00, Close, 3.69
1996-03-20T00:00:00, Close, 3.69
1996-03-21T00:00:00, Close, 3.60
1996-03-22T00:00:00, Close, 3.62
1996-03-25T00:00:00, Close, 3.53
1996-03-26T00:00:00, Close, 3.56
1996-03-27T00:00:00, Close, 3.57
1996-03-28T00:00:00, Close, 3.56
1996-03-29T00:00:00, Close, 3.49
1996-03-29T00:00:00, Higher High Price Channel, 3.49
1996-04-01T00:00:00, BUY EXECUTED, 3.52
1996-04-01T00:00:00, Close, 3.47
1996-04-02T00:00:00, Close, 3.48
1996-04-03T00:00:00, Close, 3.38
1996-04-04T00:00:00, Close, 3.37
1996-04-08T00:00:00, Close, 3.20
1996-04-09T00:00:00, Close, 3.07
1996-04-09T00:00:00, Lower Low Price Channel, 3.07
1996-04-10T00:00:00, SELL EXECUTED, 3.13
1996-04-10T00:00:00, Close, 3.20
1996-04-11T00:00:00, Close, 3.25
1996-04-12T00:00:00, Close, 3.26
1996-04-15T00:00:00, Close, 3.22
1996-04-16T00:00:00, Close, 3.39
1996-04-17T00:00:00, Close, 3.46
1996-04-18T00:00:00, Close, 3.53
1996-04-19T00:00:00, Close, 3.56
1996-04-22T00:00:00, Close, 3.68
1996-04-23T00:00:00, Close, 3.78
1996-04-24T00:00:00, Close, 3.85
1996-04-25T00:00:00, Close, 3.82
1996-04-26T00:00:00, Close, 3.79
1996-04-26T00:00:00, Higher High Price Channel, 3.79
1996-04-29T00:00:00, BUY EXECUTED, 3.79
1996-04-29T00:00:00, Close, 3.81
1996-04-30T00:00:00, Close, 3.75
1996-05-01T00:00:00, Close, 3.79
1996-05-02T00:00:00, Close, 3.65
1996-05-03T00:00:00, Close, 3.70
1996-05-06T00:00:00, Close, 3.79
1996-05-06T00:00:00, Lower Low Price Channel, 3.79
1996-05-07T00:00:00, SELL EXECUTED, 3.81
1996-05-07T00:00:00, Close, 3.72
1996-05-08T00:00:00, Close, 3.65
1996-05-08T00:00:00, Higher High Price Channel, 3.65
1996-05-09T00:00:00, BUY EXECUTED, 3.69
1996-05-09T00:00:00, Close, 3.74
1996-05-10T00:00:00, Close, 3.76
1996-05-13T00:00:00, Close, 3.88
1996-05-14T00:00:00, Close, 3.90
1996-05-15T00:00:00, Close, 3.83
1996-05-16T00:00:00, Close, 3.89
1996-05-16T00:00:00, Lower Low Price Channel, 3.89
1996-05-17T00:00:00, SELL EXECUTED, 3.93
1996-05-17T00:00:00, Close, 3.90
1996-05-20T00:00:00, Close, 3.94
1996-05-21T00:00:00, Close, 3.94
1996-05-22T00:00:00, Close, 3.78
1996-05-23T00:00:00, Close, 3.76
1996-05-23T00:00:00, Higher High Price Channel, 3.76
1996-05-24T00:00:00, BUY EXECUTED, 3.82
1996-05-24T00:00:00, Close, 3.69
1996-05-28T00:00:00, Close, 3.68
1996-05-29T00:00:00, Close, 3.64
1996-05-30T00:00:00, Close, 3.69
1996-05-31T00:00:00, Close, 3.68
1996-06-03T00:00:00, Close, 3.61
1996-06-03T00:00:00, Lower Low Price Channel, 3.61
1996-06-04T00:00:00, SELL EXECUTED, 3.65
1996-06-04T00:00:00, Close, 3.67
1996-06-05T00:00:00, Close, 3.78
1996-06-06T00:00:00, Close, 3.65
1996-06-07T00:00:00, Close, 3.76
1996-06-10T00:00:00, Close, 3.69
1996-06-11T00:00:00, Close, 3.76
1996-06-12T00:00:00, Close, 3.83
1996-06-13T00:00:00, Close, 3.82
1996-06-14T00:00:00, Close, 3.76
1996-06-14T00:00:00, Higher High Price Channel, 3.76
1996-06-17T00:00:00, BUY EXECUTED, 3.82
1996-06-17T00:00:00, Close, 3.76
1996-06-18T00:00:00, Close, 3.72
1996-06-19T00:00:00, Close, 3.82
1996-06-20T00:00:00, Close, 3.88
1996-06-21T00:00:00, Close, 4.22
1996-06-24T00:00:00, Close, 4.21
1996-06-24T00:00:00, Lower Low Price Channel, 4.21
1996-06-25T00:00:00, SELL EXECUTED, 4.21
1996-06-25T00:00:00, Close, 4.24
1996-06-26T00:00:00, Close, 4.15
1996-06-27T00:00:00, Close, 4.39
1996-06-28T00:00:00, Close, 4.38
1996-07-01T00:00:00, Close, 4.35
1996-07-01T00:00:00, Higher High Price Channel, 4.35
1996-07-02T00:00:00, BUY EXECUTED, 4.32
1996-07-02T00:00:00, Close, 4.25
1996-07-03T00:00:00, Close, 4.25
1996-07-05T00:00:00, Close, 4.12
1996-07-08T00:00:00, Close, 4.19
1996-07-09T00:00:00, Close, 4.17
1996-07-10T00:00:00, Close, 4.26
1996-07-10T00:00:00, Lower Low Price Channel, 4.26
1996-07-11T00:00:00, SELL EXECUTED, 4.21
1996-07-11T00:00:00, Close, 4.18
1996-07-12T00:00:00, Close, 4.14
1996-07-12T00:00:00, Higher High Price Channel, 4.14
1996-07-15T00:00:00, BUY EXECUTED, 4.14
1996-07-15T00:00:00, Close, 3.99
1996-07-16T00:00:00, Close, 4.03
1996-07-17T00:00:00, Close, 4.17
1996-07-18T00:00:00, Close, 4.22
1996-07-19T00:00:00, Close, 4.12
1996-07-22T00:00:00, Close, 4.11
1996-07-22T00:00:00, Lower Low Price Channel, 4.11
1996-07-23T00:00:00, SELL EXECUTED, 4.14
1996-07-23T00:00:00, Close, 4.00
1996-07-23T00:00:00, Higher High Price Channel, 4.00
1996-07-24T00:00:00, BUY EXECUTED, 3.83
1996-07-24T00:00:00, Close, 4.06
1996-07-25T00:00:00, Close, 4.24
1996-07-26T00:00:00, Close, 4.24
1996-07-29T00:00:00, Close, 4.19
1996-07-30T00:00:00, Close, 4.25
1996-07-31T00:00:00, Close, 4.35
1996-07-31T00:00:00, Lower Low Price Channel, 4.35
1996-08-01T00:00:00, SELL EXECUTED, 4.35
1996-08-01T00:00:00, Close, 4.36
1996-08-02T00:00:00, Close, 4.40
1996-08-05T00:00:00, Close, 4.29
1996-08-06T00:00:00, Close, 4.43
1996-08-07T00:00:00, Close, 4.65
1996-08-08T00:00:00, Close, 4.53
1996-08-09T00:00:00, Close, 4.60
1996-08-12T00:00:00, Close, 4.58
1996-08-13T00:00:00, Close, 4.51
1996-08-13T00:00:00, Higher High Price Channel, 4.51
1996-08-14T00:00:00, BUY EXECUTED, 4.53
1996-08-14T00:00:00, Close, 4.51
1996-08-15T00:00:00, Close, 4.43
1996-08-16T00:00:00, Close, 4.42
1996-08-19T00:00:00, Close, 4.40
1996-08-20T00:00:00, Close, 4.33
1996-08-21T00:00:00, Close, 4.21
1996-08-21T00:00:00, Lower Low Price Channel, 4.21
1996-08-22T00:00:00, SELL EXECUTED, 4.21
1996-08-22T00:00:00, Close, 4.24
1996-08-23T00:00:00, Close, 4.32
1996-08-26T00:00:00, Close, 4.24
1996-08-27T00:00:00, Close, 4.25
1996-08-28T00:00:00, Close, 4.15
1996-08-29T00:00:00, Close, 4.04
1996-08-29T00:00:00, Higher High Price Channel, 4.04
1996-08-30T00:00:00, BUY EXECUTED, 4.00
1996-08-30T00:00:00, Close, 3.92
1996-09-03T00:00:00, Close, 4.14
1996-09-04T00:00:00, Close, 4.18
1996-09-05T00:00:00, Close, 4.11
1996-09-06T00:00:00, Close, 4.17
1996-09-09T00:00:00, Close, 4.17
1996-09-09T00:00:00, Lower Low Price Channel, 4.17
1996-09-10T00:00:00, SELL EXECUTED, 4.19
1996-09-10T00:00:00, Close, 4.17
1996-09-11T00:00:00, Close, 4.07
1996-09-12T00:00:00, Close, 4.17
1996-09-13T00:00:00, Close, 4.68
1996-09-16T00:00:00, Close, 4.62
1996-09-17T00:00:00, Close, 4.62
1996-09-18T00:00:00, Close, 4.82
1996-09-19T00:00:00, Close, 4.83
1996-09-20T00:00:00, Close, 4.94
1996-09-23T00:00:00, Close, 4.76
1996-09-24T00:00:00, Close, 4.81
1996-09-25T00:00:00, Close, 4.81
1996-09-26T00:00:00, Close, 4.71
1996-09-27T00:00:00, Close, 4.77
1996-09-30T00:00:00, Close, 4.73
1996-10-01T00:00:00, Close, 4.74
1996-10-02T00:00:00, Close, 4.92
1996-10-03T00:00:00, Close, 4.92
1996-10-04T00:00:00, Close, 5.03
1996-10-07T00:00:00, Close, 5.11
1996-10-08T00:00:00, Close, 4.97
1996-10-09T00:00:00, Close, 4.90
1996-10-09T00:00:00, Higher High Price Channel, 4.90
1996-10-10T00:00:00, BUY EXECUTED, 4.89
1996-10-10T00:00:00, Close, 4.99
1996-10-11T00:00:00, Close, 5.01
1996-10-14T00:00:00, Close, 5.06
1996-10-15T00:00:00, Close, 4.97
1996-10-16T00:00:00, Close, 4.94
1996-10-17T00:00:00, Close, 4.86
1996-10-17T00:00:00, Lower Low Price Channel, 4.86
1996-10-18T00:00:00, SELL EXECUTED, 4.88
1996-10-18T00:00:00, Close, 4.94
1996-10-21T00:00:00, Close, 4.79
1996-10-22T00:00:00, Close, 4.67
1996-10-22T00:00:00, Higher High Price Channel, 4.67
1996-10-23T00:00:00, BUY EXECUTED, 4.67
1996-10-23T00:00:00, Close, 4.71
1996-10-24T00:00:00, Close, 4.78
1996-10-25T00:00:00, Close, 4.70
1996-10-28T00:00:00, Close, 4.72
1996-10-29T00:00:00, Close, 4.61
1996-10-30T00:00:00, Close, 4.57
1996-10-30T00:00:00, Lower Low Price Channel, 4.57
1996-10-31T00:00:00, SELL EXECUTED, 4.60
1996-10-31T00:00:00, Close, 4.70
1996-11-01T00:00:00, Close, 4.90
1996-11-04T00:00:00, Close, 4.97
1996-11-05T00:00:00, Close, 4.90
1996-11-06T00:00:00, Close, 5.00
1996-11-07T00:00:00, Close, 5.01
1996-11-08T00:00:00, Close, 5.11
1996-11-11T00:00:00, Close, 5.07
1996-11-12T00:00:00, Close, 4.99
1996-11-12T00:00:00, Higher High Price Channel, 4.99
1996-11-13T00:00:00, BUY EXECUTED, 5.01
1996-11-13T00:00:00, Close, 5.06
1996-11-14T00:00:00, Close, 5.26
1996-11-15T00:00:00, Close, 5.22
1996-11-18T00:00:00, Close, 5.17
1996-11-19T00:00:00, Close, 5.12
1996-11-20T00:00:00, Close, 5.32
1996-11-20T00:00:00, Lower Low Price Channel, 5.32
1996-11-21T00:00:00, SELL EXECUTED, 5.33
1996-11-21T00:00:00, Close, 5.25
1996-11-22T00:00:00, Close, 5.53
1996-11-25T00:00:00, Close, 5.53
